SOLD,HDFC,3325.3,10763271.180000005,2017-12-01
SOLD,MFSL,3282.0,10766553.180000005,2017-12-01
SOLD,LICHSGFIN,3424.5,10769977.680000005,2017-12-01
SOLD,CUB,4066.66,10774044.340000005,2017-12-01
SOLD,AXISBANK,3736.25,10777780.590000005,2017-12-01
SOLD,CHOLAFIN,3836.25,10781616.840000005,2017-12-01
SOLD,TATACONSUM,4828.0,10786444.840000005,2017-12-01
SOLD,VBL,3719.75,10790164.590000005,2017-12-01
SOLD,MRF,0.0,10790164.590000005,2017-12-01
SOLD,ICICIPRULI,3321.0,10793485.590000005,2017-12-01
SOLD,OIL,3606.0,10797091.590000005,2017-12-01
SOLD,YESBANK,3684.6000000000004,10800776.190000005,2017-12-01
SOLD,M&MFIN,3552.0,10804328.190000005,2017-12-01
SOLD,INDUSINDBK,3306.1,10807634.290000005,2017-12-01
SOLD,PEL,2654.24,10810288.530000005,2017-12-01
SOLD,BAJAJFINSV,3552.71,10813841.240000006,2017-12-01
SOLD,BAJFINANCE,3416.0,10817257.240000006,2017-12-01
BOUGHT,BHARTIARTL,315565.05,10501692.190000005,2017-12-01
BOUGHT,LUPIN,315114.75,10186577.440000005,2017-12-01
BOUGHT,BOSCHLTD,298515.0,9888062.440000005,2017-12-01
BOUGHT,PETRONET,315701.10000000003,9572361.340000005,2017-12-01
BOUGHT,INDUSTOWER,315700.0,9256661.340000005,2017-12-01
BOUGHT,MGL,315403.2,8941258.140000006,2017-12-01
BOUGHT,COALINDIA,315479.8,8625778.340000005,2017-12-01
BOUGHT,JSWSTEEL,315627.3,8310151.040000006,2017-12-01
BOUGHT,GSPL,315715.39999999997,7994435.640000005,2017-12-01
BOUGHT,IGL,315644.7,7678790.940000005,2017-12-01
BOUGHT,BATAINDIA,315657.0,7363133.940000005,2017-12-01
BOUGHT,ULTRACEMCO,312975.0,7050158.940000005,2017-12-01
BOUGHT,WIPRO,315588.0,6734570.940000005,2017-12-01
BOUGHT,NATCOPHARM,315150.0,6419420.940000005,2017-12-01
BOUGHT,VEDL,315458.0,6103962.940000005,2017-12-01
BOUGHT,ONGC,315720.0,5788242.940000005,2017-12-01
BOUGHT,DRREDDY,314994.0,5473248.940000005,2017-12-01
BOUGHT,ESCORTS,315539.10000000003,5157709.840000005,2017-12-01
BOUGHT,AMBUJACEM,315659.25,4842050.590000005,2017-12-01
BOUGHT,L&TFH,315631.80000000005,4526418.790000006,2017-12-01
BOUGHT,NATIONALUM,315673.5,4210745.290000006,2017-12-01
BOUGHT,GUJGASLTD,315642.6,3895102.6900000055,2017-12-01
